Source	CreatedDateTimeUtc	Category	Score	Score contextRequired	Score text	ID	SourceUri	User	Content
finance	2014-08-13 10:47:00	Gospodarstvo	3.0	false	1.0	9524.0	http://www.finance.si/8807687/Povpre%C4%8Dna-Slovenija	BlueOcean	Pravzaprav se čudim, da so tak članek sploh objavili v Financah. Običajno so članki bolj podobni komentarjem (tudi na ta članek), ki govorijo, da je vse zanič, ne ozirajo se pa na primerjave. Seveda je vse zanič, ampak marsikje - tudi v naši okolici - je marsikaj še bolj zanič. To je pač usoda tega časa. Glavni problem je v Sloveniji verjetno samo ta, da nimamo kake posebne komparativne prednosti pred državami z okolico: imamo pridne ljudi (drugi tudi), imamo izobražene ljudi (drugi tudi), imamo solidno upravo - ja, lahko bi bila boljša- (drugi tudi), imamo naravne lepote (drugi tudi), imamo obdavčene plače (drugi tudi, samo na drugačen način, ki je na koncu enako boleč)... Edina komparativna prednost je ta, da smo majhni. Ampak kako to izkoristiti? Zanesljivo ne s (pre-)nizkimi plačami in z masovno proizvodnjo. Najbrž smo cepljeni na to, da delamo nišne proizvode, ki ne morejo biti velike svetovne inovacije (iphone v Sloveniji ne bi mogel nastati pod nobenim pogojem), a lahko pomembno izboljšajo kake proizvode - tu moramo iskati čedalje boljše in več njih. Zelo lep primer so Akrapovičevi izpušniki in Pipistrel jadralna letala, Talking Tom, Gorenje Swarovsky (morda malce preveč zahtevno za masovno proizvodnjo) itd. Skratka, sploh ni vse slabo in gremo naprej!
rtvslo	2015-07-20 12:14:00	Gospodarstvo	3.0	false	0.0	11844.0	http://www.rtvslo.si/gospodarstvo/dizel-bo-cenejsi-za-bencin-bo-treba-odsteti-enako-denarja/370036	nerdečnečrn	V vskem primeru je tečaj dolarja in cena surove nafte irelevantna - cena goriva je odvisna od davka na davek od trošarine na davek od davka. Ups, še DDV na vse skupaj.
24ur	2010-12-18 17:39:00	Gospodarstvo	3.0	false	1.0	10584.0	http://www.24ur.com/novice/slovenija/odkar-slovenijo-vodita-pahor-in-turk-drzava-nazaduje.html?ts=1396709356&stream_cat=2	prašek	loden  18.12.2010, 17:34   He, he, se strinjam !!
finance	2014-01-05 00:48:00	Gospodarstvo	3.0	false	-1.0	10638.0	http://www.finance.si/8354397/Nepremi%C4%8Dnine-v-letu-2014	slon23	"Oprostite. Toš je a ali popoln bedak ali pa namerno že več let zavaja z svojimi informacijami. Res ne vem, zakaj ne najdete kakšnega drugega komentatorja ali pa ostanete s kakšnim komentarjev manj. Človek napoveduje, da smo blizu dnu. Če vam človek to reče, vam mora bit jasno, da nekaj ne štima. Blizu dnu bomo, ko bodo jasno, kaj bomo naredili s praznimi stanovanji, ko bo price to rent ratio normalen, ko bo možno z nakupom in oddajo ustvarjati vsaj 3% letni donos. Človek v istem intervjuju reče, da smo blizu dnu in da ""Tržne priložnosti ne boste dočakali, zato ne čakajte s prodajo"". Prosim, ne omenjajte mi ga več.  Pri nas je katastrofa, da so mnenjski voditelji ljudje, ki nimajo pojma, si pa upajo nastopati v medijih tudi če govorijo neumnosti. Vsebina je drugotnega pomena. Isto je na drugih področjih. Negativna selekcija je Slovenijo pripeljala v peto ligo."
finance	2015-07-05 07:27:00	Politika	3.0	false	-1.0	10876.0	http://www.finance.si/8824558/(referendumsko-branje)-Dan-D-za-Gr%C4%8Dijo	Inside	""" Those who give up Essential Liberty to purchase a little Temporary Safety, deserve neither Liberty nor the Safety and will lose both.” Benjamin Franklin  Če ste izvolili Ciprasa da gre v vojno z EU pojdite do konca in volite Ne. EU pa naj požre izgube in lekcijo da se neplačnikom ne posoja milijarde, posebej socialističnim neplačnikom. Ljudje, ki so navajeni prosit za denar so neozdravljivi do bankrota. Tisti, ki podpirate DA ste pripravljeni dati nove milijarde Grčiji brez garancij za uspeh."
rtvslo	2012-07-05 09:19:00	Šport	3.0	false	1.0	10054.0	http://www.rtvslo.si/sport/kosarka/goran-dragic-naslednik-steva-nasha-v-phoenixu/286747	d-wade 3	Odlična poteza za Gogija :)  Pa PHX neponuja max pogodbo Benu Gordonu, ampak Ericu Gordonu! To je velika razlika.
rtvslo	2015-03-20 07:49:00	Šport	3.0	false	1.0	9183.0	http://www.rtvslo.si/sport/zimski-sporti/popolno-rekord-in-zmaga-prevca-tepes-drugi/360955	rok85	Prevc dvakrat 1. in Freund dvakrat 4., pa je dost.
rtvslo	2014-12-10 22:00:00	Šport	3.0	false	-1.0	12389.0	http://www.rtvslo.si/sport/nogomet/slovo-maribora-s-porazom-a-z-dvignjeno-glavo/353234	FranzFerdinand	Smola
finance	2014-08-13 09:24:00	Gospodarstvo	3.0	false	0.0	9556.0	http://www.finance.si/8807687/Povpre%C4%8Dna-Slovenija	prec	skoda, ker nisi dal gor tudi grafa o obdavcitvi. tudi tu je precejsen mit o kao visokih slovenskih davkih v primerjavi z eu....
finance	2014-06-11 16:32:00	Šport	3.0	true	0.0	9922.0	http://www.finance.si/8804147/Mirko-Tu%C5%A1-re%C5%A1uje-svoj-imperij	vojc17	Verjetno se je začela konfiskacija. Nujni del poti do demokratičnega socializma.
rtvslo	2015-07-06 08:16:00	Politika	3.0	false	0.0	10978.0	http://www.rtvslo.si/evropska-unija/cipras-na-nova-pogajanja-v-imenu-vseh-grkov/369093	visokepete	Problem je v tem, da če odpišejo dolgove Grčiji, jih bodo morali tudi Španiji, Portugalski, Italiji, Irski, Franciji.itd. Toliko  denarja pa Nemčija ne more dati - mislim, tudi če bi lahko ta denar dala, bi tega volilci ne dovolili, zamenjali bi vlado in oni razpisali referendum.in lahko bi se celo začelo sovraštvo med državami Evrope.  Tako, da mislim, da bo morala Grčija na nek način sama poskrbeti zase. Verjetno bo na koncu prišlo do nekega kompromisa, . .  Kaj pa ostali mislite o tem?
rtvslo	2015-06-10 22:22:00	Gospodarstvo	3.0	false	0.0	9470.0	http://www.rtvslo.si/gospodarstvo/nadzorniki-sdh-ja-sprejeli-osnovno-ponudbo-za-telekom-cinven-brez-komentarja/367208	ZeK	veza  če bi prebral ZGD, bi vedel, da delniške družbe prodajajo uprave, z odobritvijo nadzornega sveta.  skupščina (v našem primeru vlada), pa zgolj imenuje ta dva organa.
rtvslo	2014-02-13 09:16:00	Šport	3.0	false	0.0	12296.0	http://www.rtvslo.si/sport/oi-2014/alpsko-smucanje/maze-moj-sportni-cikel-se-koncuje-z-olimpijado/329767	kinolog	Je bil že čas.Z denarjem,ki ga dobiš ti in Massi od zveze,lahko zveza sponzorira na desetine mladih smučark.
rtvslo	2013-09-09 12:23:00	Šport	3.0	false	1.0	8277.0	http://www.rtvslo.si/sport/kosarka/ep-v-kosarki-2013/foto-poljaki-za-slovo-junakom-primazali-zausnico/317234	Džadžedže	Treba navijat da Makedoncem nekako uspe! Kdo bi se branil 5000 Makedoncev v Ljubljani. Tk da let's go Macedonia!
rtvslo	2015-08-31 13:40:00	Gospodarstvo	3.0	false	1.0	8899.0	http://www.rtvslo.si/gospodarstvo/gospodarska-rast-lani-3-odstotna-cerar-pot-iz-krize-je-zahtevna/372862	K_ris	@the law1  Pa tukaj imamo temo o lepi slovenski rasti, tako da o Grčiji nadaljujva, ko bo tema o Grčiji.  Te veseli, da smo lani imeli 3% gospodarsko rast in da se ta nadaljuje tudi letos?
rtvslo	2015-10-18 11:34:00	Šport	3.0	false	1.0	8732.0	http://www.rtvslo.si/sport/nogomet/zgodovina-se-ponavlja-slovenija-proti-ukrajini-odlocitev-znova-17-11/376596	Ples	Srečen božič in novo leto!
rtvslo	2015-02-20 16:06:00	Šport	3.0	false	1.0	9965.0	http://www.rtvslo.si/sport/kosarka/pat-riley-goran-dragic-je-popolna-okrepitev-za-miami/358783	suhy24	Pred leti ko je prišel lebron nism biu vesel čeprav je žival , letos ko sta prišla brata dragić pa skačem od veselja.
rtvslo	2014-10-27 17:23:00	Gospodarstvo	3.0	false	0.0	11796.0	http://www.rtvslo.si/gospodarstvo/cenejsa-bencin-in-dizel/349715	zekinho	Gibanje cen bencina v SLO: LINK
rtvslo	2014-02-15 13:55:00	Šport	3.0	false	-1.0	12257.0	http://www.rtvslo.si/sport/oi-2014/alpsko-smucanje/video-tini-maze-nova-medalja-usla-le-za-desetinko/329931	cowhorse	Ni kaj - sonce ji je svetilo in jo uspavalo, sneg ni bil pravi, Jupiter je bil v napačni konstelaciji.
rtvslo	2013-08-26 12:13:00	Šport	3.0	false	0.0	8254.0	http://www.rtvslo.si/sport/kosarka/ep-v-kosarki-2013/junaki-na-zaslisanju/goran-dragic-junak-ki-je-odstel-2500-dolarjev-za-darilo/315699	Quinlan	Siddharta bi zahtevala velik keša za to. Če že rock, bi raje nekoga, ki igra za dušo. Recimo Big Foot Mama. Čeprav sem Skočirja slišal pet himno v Tivoliju pa je blo čudno :D
rtvslo	2015-10-30 08:47:00	Šport	3.0	false	-1.0	9054.0	http://www.rtvslo.si/sport/zimski-sporti/smitek-polozaj-slovenskega-smucanja-na-ravni-izpred-40-let/377430	kozorog1973	to pa  nires izpred cca 40 let je tekmoval Bojan Križaj in osvajal odličja, sedaj iammo zgolj še večne talente:)
rtvslo	2014-08-26 20:09:00	Šport	3.0	false	1.0	12340.0	http://www.rtvslo.si/sport/nogomet/celtic-je-gotof-liga-prvakov-prihaja-v-maribor/344929	malidelnicar	Mogoče je to taktično pametno. Če hitra Bohar in Sallalch prideta noter v drugem polčasu. Igra pa se seveda 90. minut :)
rtvslo	2012-07-05 08:29:00	Šport	3.0	false	0.0	10013.0	http://www.rtvslo.si/sport/kosarka/goran-dragic-naslednik-steva-nasha-v-phoenixu/286747	friks	LAkersi pa so z Nashem zadeli terno. Če jih kdo trenutno lahko vrne v igro za naslov, potem je to ta kanadski čarovnik. Že samo on v kombinaciji z Gasolom in Bynumom lahko dela pravljice, če dodamo potem še Kobeja, jo pa najbrž ni ekipe, ki bi šla lahko bolj samozavestno v zadnjih 5 minut.
rtvslo	2015-08-15 11:13:00	Gospodarstvo	3.0	false	-1.0	9852.0	http://www.rtvslo.si/gospodarstvo/vse-vec-dolgotrajno-brezposelnih/371788	Praaslovan	Pred leti sem tudi sam kot brezposeln hotel kandidirat za javna dela, pa tudi tu ne gre brez vez in poznanstev. Po večini gre za sistem, kjer se zasebno dogovoriš z delodajalcem, potem pa zraven zavod pošlje še par brezposelnih, da se ustvari navidezna konkurenca.  Pri nekaterih javnih delih celo zahtevajo lasten prevoz za delo na terenu.
rtvslo	2012-01-24 12:58:00	Gospodarstvo	3.0	false	0.0	9856.0	http://www.rtvslo.si/svet/kaj-prinasa-prihodnost-generacijo-brezposelnih/275407	Ivo Lola	"""Kaj prinaša prihodnost? ""  Svetovno revolucijo!"
reporter	2014-07-29 07:12:46	Šport	3.0	false	-1.0	12306.0	http://www.reporter.si/slovenija/mariborski-nogometa%C5%A1i-drevi-proti-sportingu/27400	upokojenka	Še ena sodniška za trenutne politične potrebe, pa je ta vladna lutka res tako nesposobna, da je treba utišat vse, saj obvladujejo murgle vse kanale in dnevno časopisje, smo v pravi diktaturi komunistične partije.
rtvslo	2014-02-21 21:34:00	Šport	3.0	false	1.0	12203.0	http://www.rtvslo.si/sport/oi-2014/alpsko-smucanje/massi-ne-tini-ne-ekipi-nimam-cesa-ocitati-fenomenalni-s-m-o/330452	Janez1965	Ma kaj je pa komu za očitat, ejga. 2 ZLATI  in to je to. Če bi nam kdo pred igrami to ponudil bi vsi podpisali. Sedaj se moramo samo še poveseliti....
24ur	2011-09-26 15:49:00	Gospodarstvo	2.0	false	0.0	7894.0	http://www.24ur.com/novice/svet/po-odpisu-ne-bi-nihce-vec-vlagal-denarja-v-evropo_comment_p2_a34.html?ts=1379138070&stream_cat=3	kim llsung	mesanje megle
reporter	2015-10-18 20:14:25	Drugo	3.0	false	0.0	12680.0	http://www.reporter.si/iz-tiskane-izdaje/che-guevara-iz-murgel-omre%C5%BEje-foruma-21-je-prevzelo-%C5%A1e-slabo-banko/56118	edek	Bog ve,kakšna je resnica.
rtvslo	2015-10-13 22:44:00	Šport	3.0	false	0.0	8747.0	http://www.rtvslo.si/sport/nogomet/slovenija-v-boj-za-euro-proti-bih-u-ukrajini-svedski-ali-madzarski/376249	bojanec	Meni se tudi zdi da so nosilci Danci in ne Madžarska. Danska je na uefini lestvici na 14. , Madžarska pa na 18.
finance	2015-09-02 12:24:00	Drugo	3.0	false	0.0	11125.0	http://www.finance.si/8835167/Zakaj-je-treba-%C5%A1engen-braniti-tako-kot-evro	tupamaros	Ni jasno, v čemu je namen avtorja članka? Države šengena so odgovorne za kontrolo meja šengena in to povsod brez izjem. Kontrolo na meji SLO/HR izvaja Slovenija in je to tudi edina slovenska meja. V šengenu se izvaja kontola pretoka ljudi le na mejah. Znotraj šengena je pretok ob normalnih občasnih kontrolah dokumentov prost. Če se nekdo pretihotapi v Slovenijo iz Hrvaške se ga tej tudi po prijetju Slovenija vrne. Takrat se tudi prošnja za azil ne obravnava. Npr Sirijec ko enkrat pride iz Hrvaške ni več azilant. Kontrola znotraj meja je normalen varnostni ukrep. PS: Klobasanje Klobase je bilo v prispevku nepotrebno.  LP Tupamaros
rtvslo	2015-08-06 15:12:00	Šport	3.0	false	-1.0	10211.0	https://www.rtvslo.si/sport/preostali-sporti/trstenjakovo-iztirilo-da-ne-bo-dobila-sluzbe-v-slovenski-vojski/371196	Zavedni_Slovenec	Nikdar ne vidim vrhunskega pianista jokat po medijih samo zato,ker je dnevno vlagal 8 ur v učenje klavirja.Kar je v primerjavi z športniki vsaj 4 ure več na dan,povprečno gledano.Da ne govorimo,da je sedenje za klavirjem dosti bolj monotono za telo in zahteva še večjo zbranost kot pa pri šport kjer ti adrenalin dela 100 na uro.
24ur	2013-12-05 12:36:00	Šport	3.0	false	1.0	11935.0	http://www.24ur.com/tina-maze-ja-precej-sokantno-je-vse-skupaj-a-ni-tako-crno.html?bl=1	Miša99	Tinči, ti si naredila več za Slovenijo kot vsi politiki skupaj v 20 letih. Sprosti se.
rtvslo	2015-09-01 16:23:00	Drugo	3.0	false	-1.0	11480.0	http://www.rtvslo.si/slovenija/begunska-kriza-je-humanitarno-vprasanje-toda-kako-jo-resiti/372974	Binder Dandet	@wasabi: Ti si človek odprtega duha. Če ti vidiš nago žensko al zadekano, ti je vseeno. Meni tudi. Če pa (ekstra) religiozen človek vidi nekaj, kar ni v skladu z njegovimi verskimi pogledi, pa ima vrednostno sodbo. Pri nas so tovrstni religiozni pritiski tudi prisotni. Marsikatera babica zna pritiskat, da morajo vnučki k verouku ali pa zdaj, ko so dojenčki aktualni zame, vidim, ko nekateri krstijo otroka, ker se doma pričakuje. Ali da se morata dva cerkveno poročit, ker se spodobi. To so sicer najbolj mile oblike tovrstnega pritiska, je pa prisoten.   Če pa prihajajo v večini religiozni ljudje in to druge vere, ki goji strikten patriarhat in podrejanje verskim pravilom, pa je za pričakovat več nesoglasji, ko to trči ob sekularno družbo odprtega tipa. Več kot bo takih ljudi, večja je verjetnost, da bodo tovrstne sodbe prišle tudi do verbalnega ali bognedaj hujšega izraza. To se v Evropi dogaja. Pa si prste čez oči držimo, da tega ni. To ne pride do izraza, kadar so takšne grupe majhne.
finance	2012-02-22 23:40:00	Šport	3.0	false	-1.0	8570.0	http://www.finance.si/341429/Zoran-Jankovi%C4%87-svetovni-prvak-v-zmagovanju-na-volitvah	Dudek	Ne bi rekel, da se bo odločil za župana... drugi so časi in tudi, če bi zmagal ta funkcija ni več tako privlačna, kot pred letom, ali več. Se vam ne zdi ?
rtvslo	2015-10-07 16:07:00	Gospodarstvo	3.0	false	1.0	10533.0	http://www.rtvslo.si/gospodarstvo/v-sloveniji-s-sporno-volkswagnovo-opremo-opremljenih-34-291-vozil/375774	beno1	VW je zakon. Glede porabe goriva in posledičnio izpustov pa sleparijo drugi  proizvajalci bolj kot VW, kajti moj Golf 7 ,   1,6 TDI Bluemotion 77 kW,  ne boste verjeli, porabi toliko, kot je navedeno v prospektu, torej 3.8 do 4,5 , po mestu do 4,8 pozimi pa največ 5,5 po mestu. Temu so proporcionalni seveda tudi izpusti, saj manjša kot je poraba, manjši so le-ti
rtvslo	2014-02-17 22:29:00	Šport	3.0	false	1.0	12242.0	http://www.rtvslo.si/sport/oi-2014/12-dan-socija-dvojna-norveska-zmaga-jelenko-16/330097	Amsel	Bravo! Pravi Schumacher na progi!
rtvslo	2015-07-14 20:14:00	Šport	3.0	false	0.0	12415.0	http://www.rtvslo.si/sport/nogomet/razplet-po-vijolicastih-zeljah-zmaga-brez-prejetega-gola/369697	Peter F.	A super, je youtube prenos. Torej se da na smarttv gledat? Da ne rabimo pred računalnikom sedet.
rtvslo	2015-09-01 17:38:00	Drugo	3.0	false	-1.0	11506.0	http://www.rtvslo.si/slovenija/begunska-kriza-je-humanitarno-vprasanje-toda-kako-jo-resiti/372974	CarlosNorris	Dejstvo je da ko bodo te ljudje sprejeti se bodo mogle državne politike v Evropi potruditi da so te ljudje asimilirani in sprejeti v družbo in da ne bodo kulturno getoizirani.  Črnci v Ameriki ki so v severna mesta pobegnili po koncu suženjstva in kasneje po Jim Crow-u so bili namerno getoizirani- severni liberalci so se radi pritoževali nad stanjem na Jugu, niso pa hoteli živeti zraven njih, v Nemčiji, Franciji, v 50ih in kasneje vam že imena povejo kaj so si mislili o teh ljudeh- gastarbeiterji. Državna politika je namenoma obstajala tako da so ljudje odrinjeni na rob, nikakršega truda da se jih integrira. Švedska politika, kljub histerični propagandi, je recimo čisto drugačen model- to dejansko je uspešna integracija.
rtvslo	2013-10-28 11:48:00	Gospodarstvo	1.0	false	0.0	11649.0	http://www.rtvslo.si/gospodarstvo/cenejsi-bencin-dizel-in-kurilno-olje/321240	fah-q	*kontro=kontrol...
rtvslo	2015-06-16 13:20:00	Šport	3.0	false	1.0	10019.0	http://www.rtvslo.si/sport/kosarka/malo-moznosti-za-nastop-gorana-dragica-na-ep-ju/367640	Imre	@sirob  Ne nimam jih še. Vem pa dovolj, da mi je jasno, da se otrok ne rodi po urniku oz. na ukaz. Po googlanju med novicami se ugotovil, da je večinoma zapisano, da naj bi se Goranov otrok rodil pozno poleti (torej proti koncu avgusta). Glede na to, da se prvenstvo začne že 5. septembra in, da se otroci večkrat rodijo čez rok, se kaj lahko zgodi, da bo to ravno v času prvenstva.  Glede na besede selektorja Zdovca pa sem prepričan, da če Goranova žena rodi do 20. avgusta, bo Goran zaigral na prvenstvu.
reporter	2015-11-08 08:59:12	Gospodarstvo	3.0	false	-1.0	9594.0	http://www.reporter.si/slovenija/7-ekonomskih-zmot-o-migrantih-ki-naj-bi-gospodarsko-o%C5%BEivili-postarano-evropo/56631	mzeta	"Me zanima koliko so mu nakazali Savdijci za te izjave. Sicer se strinjam z vsemi argumenti v Reporterju. To stanje lahko samo prinese zlo Evropi. Še najbolj pametni so se izkazali Madžari, srečala je pamet Norvežane, z izgonom par tisoč (mislim, da je bilo govora okrog 7000) muslifanatikov, ki se niso želeli vklopiti, so zmanjšali kriminal za cca. 1/3 samo v 2014.  Sam sem sicer levičar v vseh pogledih, nisem pa gluhonemoslep, kar je ZL pokazala na tem primeru, enako Mladina, ... Pa imam prijateljico na Švedskem, imamo na žalost slabo izkušnjo iz prve roke v družini, kaj islam predstavlja, enako par prijateljic, ... Naravnost zgrožen sem nad to lahkovernostjo, ki jo kažejo na ""uradni"" levici. In  kar je najbolj noro, islam (tukaj gre za invazijo islama, o tem ni dvoma, 99% verjetno je muslimanov med imigranti in redkimi begunci) se bori proti vsemu tistemu, za kar pa se bori levica kot taka. Naši predniki so umirali, da imamo kar imamo danes, njihovi doli so se ukvarjali izključno z učenjem Korana na pamet. Zato (ne pa zaradi Američanov) imajo, kar imajo doli. In ker doli niso srečni, prihajajo sem, da bi tukaj ustvarili stanje, kot ga imajo doli. Pa razumi to. Ne razumem pa nikakor te slepote kot rečeno levice in ""levih"" medijev, da jim sploh ni jasno, kaj islam je. In oni dobesedno podpirajo uvoz islama. Bruh in razočaranje."
24ur	2009-09-03 17:04:00	Gospodarstvo	3.0	false	-1.0	7905.0	http://www.24ur.com/novice/slovenija/plac-rast-v-javnem-sektorju-zaskrbljujoca.html?ts=1396769265&stream_cat=2	gabrijela.t	@ tekilagerila  A zdaj pa jaz bluzim?   -zdravniki so že zdaj nezainteresirani, prej crkneš ko prideš na vrsto...kljub relativno dobri plači  -velik profesorjev je že zdaj zafrustriranih, slovenski šolski sistem je čist na podnu, vsako leto ustvari cele armade brezposelnih, ki pridejo s fakultet kot je FDV in jih nimaš kam dat kot pa v JS, medtem ko je tehniška in naravoslovna stroka kadrovsko podhranjena  - policija pa tudi ni čista glede korupcije...še zmeri si jo dobro odnesel če si poznal kakega policaja   ...vam v javnem sektorju nikoli ni dovolj denarja, vedno bi radi več in mislite, da ste imuni na razmere na globalnem gospodarskem trgu. Dost mam tega, da je odnos javnega sektorja in države do zasebnega nič boljši kot suženjski!! Ni denarja za dobre plače delavcem in za investicije v podjetjih, ker je treba najprej poravnati obveznosti do države...da lahko zagotovi visoke plače uslužbencem v JS!  Pejt 1X za spremembo delat cel mesec za 600€ al pa še manj, garat vsak dan in ne vedet al boš jutri sploh še imel službo ali ne. In pol se komi oglašaj! In najbolj me pa razjezijo tisti, ki med delovnim časom v kaki državni službi visijo na net-u in istočasno komentirajo kako je ta sistem krivičen do tistih z minimalnimi plačam in kako so za vse krivi lastniki podjetij in managerji! Država je tista, ki v največji meri ropa, izčrpava podjetja in jih spravlja na kant in ne tajkuni!
